city,poi_id,poi_name,poi_category,place_id,review_id,source_review_id,review_date,review_rating,review_text,provider_language,detected_language,language_group,review_author,collection_date,source_platform,review_order_within_poi,transport_access,wayfinding_signage,english_information_gap,staff_communication,booking_ticketing,waiting_crowding,price_value,cleanliness_comfort,opening_hours_availability,itinerary_fit_time_cost,accessibility_mobility,food_amenities_gap,scenic_value,worthwhile_destination,friendly_service,underpromoted_feature,easy_if_guided,good_for_itinerary_bundle,friction_codes,nudge_codes,all_codes,any_friction
Fukui,ChIJyRr6CB77AWARVIREzBtLfVU,Tsuruga Red Brick Warehouse,castle_historic,ChIJyRr6CB77AWARVIREzBtLfVU,28def1b0b28a,Ci9DQUlRQUNvZENodHljRjlvT2toVFowMXdhV2QyVUVVdFUwYzNWVWhxZG1GUFVtYxAB,2026-05-28T23:33:49+00:00,4,初訪問の敦賀赤レンガ倉庫。京都の赤レンガと比べると規模は小さいですが、レストランやジオラマ館などが9時半からは空いてるらしく、楽しめるのではなかろうかと思います。早朝にお邪魔したのでお店の開店前だったので詳細は不明です。ただ、朝イチは当然ながら人も少なく写真取り放題です😁,en,ja,japanese,Reviewer_235066,2026-06-08,google_maps_outscraper,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Fukui,ChIJyRr6CB77AWARVIREzBtLfVU,Tsuruga Red Brick Warehouse,castle_historic,ChIJyRr6CB77AWARVIREzBtLfVU,4c85f0df7dd7,Ci9DQUlRQUNvZENodHljRjlvT2s5Vk5ERmhOblpCUlhsdmVEWk5XV1Y0Y0MxMVkxRRAB,2026-05-28T13:12:03+00:00,3,この場所がなぜ観光地になっているのか分からない。それなので入場料を支払ってまで中に入ることはなかった。,en,ja,japanese,Reviewer_4739FE,2026-06-08,google_maps_outscraper,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Fukui,ChIJyRr6CB77AWARVIREzBtLfVU,Tsuruga Red Brick Warehouse,castle_historic,ChIJyRr6CB77AWARVIREzBtLfVU,cc41051d6f4a,ChZDSUhNMG9nS0VJQ0FnSUNLcDdQWEFnEAE,2026-05-25T13:00:27+00:00,4,3度目の訪問。月曜日なので、今回は開いていました。🍺🍴や海鮮🐟️🐙のお店があります。すぐ横にJR の列車わかさが展示されています。,en,ja,japanese,Reviewer_4D5974,2026-06-08,google_maps_outscraper,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Fukui,ChIJyRr6CB77AWARVIREzBtLfVU,Tsuruga Red Brick Warehouse,castle_historic,ChIJyRr6CB77AWARVIREzBtLfVU,3b7ed090cb0c,Ci9DQUlRQUNvZENodHljRjlvT2pSSmNreFNTM1Z1Y1ZGeVZtMXRTR3huUWpWblRFRRAB,2026-05-17T03:10:31+00:00,4,小型バイクで来ました。駐輪場が駐車場の手前にあり広くて分かりやすかったです。（無料駐車場）ポケモンマンホールあります,en,ja,japanese,Reviewer_C894E7,2026-06-08,google_maps_outscraper,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Fukui,ChIJyRr6CB77AWARVIREzBtLfVU,Tsuruga Red Brick Warehouse,castle_historic,ChIJyRr6CB77AWARVIREzBtLfVU,e0b67743daa3,Ci9DQUlRQUNvZENodHljRjlvT2pBd1N6TTROMk0wZUhkellsa3hjMkkwTmxWNlIyYxAB,2026-05-14T10:04:45+00:00,4,"平日のカフェタイムに利用しました。
タルトやソフトクリームをいただきましたが、どちらも美味しかったです。

おやつの時間帯でしたが、席も空いていてスムーズに座ることができました。
落ち着いて美味しいスイーツを楽しめたので良かったです。",en,ja,japanese,Reviewer_2C9921,2026-06-08,google_maps_outscraper,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Fukui,ChIJyRr6CB77AWARVIREzBtLfVU,Tsuruga Red Brick Warehouse,castle_historic,ChIJyRr6CB77AWARVIREzBtLfVU,a8ca9391076f,Ci9DQUlRQUNvZENodHljRjlvT2s5VFZsOTNSa1Y0TlVJelJFTXRSbFpGZFMxUU0yYxAB,2026-05-13T06:33:26+00:00,4,訪問日は閉まっていました😭レトロな雰囲気がやっぱいいですね〜,en,ja,japanese,Reviewer_6A6CBA,2026-06-08,google_maps_outscraper,6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,['opening_hours_availability'],,,True
Fukui,ChIJyRr6CB77AWARVIREzBtLfVU,Tsuruga Red Brick Warehouse,castle_historic,ChIJyRr6CB77AWARVIREzBtLfVU,4a58001f2e73,Ci9DQUlRQUNvZENodHljRjlvT2xkS1NqWlljell3UkRsV0xUbFlkMFp0UkZSV1kzYxAB,2026-05-09T00:34:31+00:00,2,いろんな赤レンガ倉庫ありますが、ここはとても小さく店舗もあまりありません。,en,ja,japanese,Reviewer_B8F88C,2026-06-08,google_maps_outscraper,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Fukui,ChIJyRr6CB77AWARVIREzBtLfVU,Tsuruga Red Brick Warehouse,castle_historic,ChIJyRr6CB77AWARVIREzBtLfVU,2b6da87ba0a6,Ci9DQUlRQUNvZENodHljRjlvT2xCb1ZHdFJObGxzVjFObFVtWnJkVTl0WXpGb1dGRRAB,2026-05-07T21:46:56+00:00,4,"赤レンガ内にあるジオラマが⭕️
敦賀の街が、緻密に再現されてます。
切符1枚でヨーロッパに行けた時代
を考えながらゆっくり見学しました。",en,ja,japanese,Reviewer_801F40,2026-06-08,google_maps_outscraper,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Fukui,ChIJyRr6CB77AWARVIREzBtLfVU,Tsuruga Red Brick Warehouse,castle_historic,ChIJyRr6CB77AWARVIREzBtLfVU,f8e6a3636e57,Ci9DQUlRQUNvZENodHljRjlvT2s5M2VrRXRibmxvV2tKNFJIQXRZVmRQWDBsMVJuYxAB,2026-05-05T22:37:44+00:00,3,"ここまで大きいジオラマを見たのは初めてです
敦賀の昔の街並みを再現してます
途中で映像コンテンツもあるので見入ってしまいますね

ここしか見るものが無いので周遊バスを利用される方は時間に注意しましょう
私は徒歩で気比神宮からきました
良い運動になりますね

隣の館の海鮮系のお店は長蛇の列でした
イタリアンは並び無しです

敦賀市立博物館との相互割引がありますので
チケットは大切に保管しましょう",en,ja,japanese,Reviewer_5020E4,2026-06-08,google_maps_outscraper,9,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,['waiting_crowding'],,,True
Fukui,ChIJyRr6CB77AWARVIREzBtLfVU,Tsuruga Red Brick Warehouse,castle_historic,ChIJyRr6CB77AWARVIREzBtLfVU,acf6f26a1601,Ci9DQUlRQUNvZENodHljRjlvT2xacVdFWXdkRVkxTjBOT2NFUTFRekUwVWpKT1QwRRAB,2026-05-05T11:46:54+00:00,4,2回目ですが意外と人気なのかも,en,ja,japanese,Reviewer_FC0FE7,2026-06-08,google_maps_outscraper,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Fukui,ChIJyRr6CB77AWARVIREzBtLfVU,Tsuruga Red Brick Warehouse,castle_historic,ChIJyRr6CB77AWARVIREzBtLfVU,0328ce09fee4,Ci9DQUlRQUNvZENodHljRjlvT2xGRVMyZ3liV3d5Tm1wSmQxcHJWakJpTldsRFFYYxAB,2026-05-03T08:10:09+00:00,3,倉庫ですが複数棟があるわけでは無いです,en,ja,japanese,Reviewer_BEFC20,2026-06-08,google_maps_outscraper,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Fukui,ChIJyRr6CB77AWARVIREzBtLfVU,Tsuruga Red Brick Warehouse,castle_historic,ChIJyRr6CB77AWARVIREzBtLfVU,4e066521e0fa,Ci9DQUlRQUNvZENodHljRjlvT2pGcFprMXdja0pPTTJ4cVVrNDRhakIzVFMwd2VGRRAB,2026-04-30T22:34:31+00:00,5,たまたま天気も良くてレンガと青い空のコントラストがステキでした。,en,ja,japanese,Reviewer_B8487E,2026-06-08,google_maps_outscraper,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Fukui,ChIJyRr6CB77AWARVIREzBtLfVU,Tsuruga Red Brick Warehouse,castle_historic,ChIJyRr6CB77AWARVIREzBtLfVU,e2437f391e1f,Ci9DQUlRQUNvZENodHljRjlvT25ONmEzcG5jamMwUTBGd1oyZEpRMWh4V0U1ak1HYxAB,2026-04-30T11:52:31+00:00,2,"受付の方は丁寧な対応でした。
レストランと売店と、鉄道模型のジオラマがあるだけです。
トンビが食べ物を狙っていると注意書きがありました。",en,ja,japanese,Reviewer_27B059,2026-06-08,google_maps_outscraper,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Fukui,ChIJyRr6CB77AWARVIREzBtLfVU,Tsuruga Red Brick Warehouse,castle_historic,ChIJyRr6CB77AWARVIREzBtLfVU,1c8ee32b9316,Ci9DQUlRQUNvZENodHljRjlvT2xsWWVrNUJYekpaVUdzeFRGUlhUR1k0Y1MxemRGRRAB,2026-04-29T22:14:43+00:00,3,舞鶴の煉瓦群を想定していましたが二棟のみでちょと残念でした。中にはカフェや食事処、鉄道ジオラマが有りますが見どころは少ないです。,en,ja,japanese,Reviewer_FC2CB3,2026-06-08,google_maps_outscraper,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Fukui,ChIJyRr6CB77AWARVIREzBtLfVU,Tsuruga Red Brick Warehouse,castle_historic,ChIJyRr6CB77AWARVIREzBtLfVU,106541d19001,ChZDSUhNMG9nS0VJQ0FnSUNxNjRudlhBEAE,2026-04-29T14:24:49+00:00,4,"追記、久しぶりに訪問。
10億円かけたジオラマは健在。当時の職員は誰一人残ってなかった。ところどころ下から入りジオラマの中から全体の様子を覗けるシステムも機能していた。ただし穴が狭いので、小学生までが限界かと。あと、70-80年代の懐かしいグッズなどがあり、入口にはマジンガーZのミニチュア(それでも中学生くらいの大きさはある)がどーんと展示されていた。
前回休業してたレストランスペースは再オープンしてた。メニュー見ていたら料金は高め(千円台後半が多い)だった。
処遇が心配だったディーゼルカーは、きちんと再塗装され、立派に鎮座していたのが救いだった。食事しなければ小一時間もあれば十分かと思います。予想以上に整備されてたので星の数を変えます

ジオラマ付きレストラン&売店のレンガ館という建物です。
ジオラマは確かにお金かけてますが、係員の10億かけて作ったんですよ？！凄いでしょう！というセリフが…
確かに凄いジオラマですが、個人的には一度見ればいいやという感想です。
せっかく巨額のお金かけているのですから、本来は見られる、ジオラマの下をくぐって、ジオラマの中から周囲を見られる通路を通年開放したらいいのに。
自分が行ったときは開放されてませんでした。このままだと施設が陳腐化したときにどうするんだろ？係員さんの自己満足的説明も、どうにかならないですかね？

隣接しているディーゼルカーもあのままだと腐食しないのかな？勿体ない…と思いながら施設を後にしました。
個人的には、周囲にある敦賀港線の廃線跡の方が良かったです。
レストランはちょうど休業していた時期だったので、今度チャレンジしてみたい",en,ja,japanese,Reviewer_52B00E,2026-06-08,google_maps_outscraper,15,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,['accessibility_mobility'],,,True
Fukui,ChIJyRr6CB77AWARVIREzBtLfVU,Tsuruga Red Brick Warehouse,castle_historic,ChIJyRr6CB77AWARVIREzBtLfVU,2c6a4a0711a7,Ci9DQUlRQUNvZENodHljRjlvT214c1ZFTTNhVnBFWVRsSE5VWmpaMU54WWt4NU5uYxAB,2026-04-27T08:49:06+00:00,3,"ジオラマ館は「えっ、これだけ?」の印象。
倉庫の維持管理費用なんでしょう。
入り口にあるちょっと高級なお食事処は誰でも入れます。",en,ja,japanese,Reviewer_B512D9,2026-06-08,google_maps_outscraper,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Fukui,ChIJyRr6CB77AWARVIREzBtLfVU,Tsuruga Red Brick Warehouse,castle_historic,ChIJyRr6CB77AWARVIREzBtLfVU,b6f077a0a64e,Ci9DQUlRQUNvZENodHljRjlvT2xGMVUxcHVhV1JaZFhOM2RETmhlSGhUWkcxQlRWRRAB,2026-04-26T09:29:43+00:00,4,駐車場たまたま空いていたのでよかったです😘,en,ja,japanese,Reviewer_6EBCF9,2026-06-08,google_maps_outscraper,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Fukui,ChIJyRr6CB77AWARVIREzBtLfVU,Tsuruga Red Brick Warehouse,castle_historic,ChIJyRr6CB77AWARVIREzBtLfVU,74e97c64fb81,Ci9DQUlRQUNvZENodHljRjlvT2pCSk9WcGtjR1kwT1ZOVlMxRlFObnBuU25nd05VRRAB,2026-04-22T00:57:54+00:00,3,今は周辺整備されて良くなったかなぁ？😊,en,ja,japanese,Reviewer_74C383,2026-06-08,google_maps_outscraper,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Fukui,ChIJyRr6CB77AWARVIREzBtLfVU,Tsuruga Red Brick Warehouse,castle_historic,ChIJyRr6CB77AWARVIREzBtLfVU,66be43fb2605,Ci9DQUlRQUNvZENodHljRjlvT25WQ1NIQnFYM05CTm1ocGIxQmhkV05KU0VjeGMyYxAB,2026-04-19T04:10:49+00:00,3,"2026年4月
小さい倉庫ですが雰囲気があり歴史を感じます。
なかはリニューアルされています。",en,ja,japanese,Reviewer_07D7C4,2026-06-08,google_maps_outscraper,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Fukui,ChIJyRr6CB77AWARVIREzBtLfVU,Tsuruga Red Brick Warehouse,castle_historic,ChIJyRr6CB77AWARVIREzBtLfVU,ffabb751423d,Ci9DQUlRQUNvZENodHljRjlvT2pWamEwZG1lVFV4WWkxWVIyVkRibDlUY1ZGV05uYxAB,2026-04-14T21:51:54+00:00,5,"平日の駐車は空きが多くお車で行かれる方は安心かと思います。庫内の飲食店は海鮮、イタリアン、軽食の3店舗、どれも美味しいですよ。
レンガ倉庫のオリジナル土産がないのが少し残念ですが、廻りの施設や海、城跡など自然でのんびり出来ました。",en,ja,japanese,Reviewer_404C5D,2026-06-08,google_maps_outscraper,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Fukui,ChIJyRr6CB77AWARVIREzBtLfVU,Tsuruga Red Brick Warehouse,castle_historic,ChIJyRr6CB77AWARVIREzBtLfVU,63c7f6b39012,Ci9DQUlRQUNvZENodHljRjlvT2pFMFozaHBWMjh3TmtOS1lXRkZlVFZLZWtaV2NVRRAB,2026-04-11T04:57:40+00:00,4,剣赤レンガ倉庫に並んで電車が併設されています。面したベンチにはティラノサウルスの白衣像が立っていて気になります。,en,ja,japanese,Reviewer_750529,2026-06-08,google_maps_outscraper,26,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,['waiting_crowding'],,,True
Fukui,ChIJyRr6CB77AWARVIREzBtLfVU,Tsuruga Red Brick Warehouse,castle_historic,ChIJyRr6CB77AWARVIREzBtLfVU,e7b11919bd13,Ci9DQUlRQUNvZENodHljRjlvT21wbk4zaGZaMDFUTFdKVFdVRlRjREJ2WjBWdFpsRRAB,2026-04-07T11:01:45+00:00,3,"少し残念な感じです。
ジオラマ館は入場料が400円でレストランと小さなお土産店があります。",en,ja,japanese,Reviewer_9F3BD0,2026-06-08,google_maps_outscraper,27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Fukui,ChIJyRr6CB77AWARVIREzBtLfVU,Tsuruga Red Brick Warehouse,castle_historic,ChIJyRr6CB77AWARVIREzBtLfVU,16cda6a0a3f5,Ci9DQUlRQUNvZENodHljRjlvT2toM1RXOUxTbWR2Wm5saWVXVnNiRGwwYTFKclZHYxAB,2026-04-06T03:41:24+00:00,5,ポケモンマンホールが入口前にあります。赤レンガ倉庫内はお土産物屋さんがあり敦賀名物を買うことができます。,en,ja,japanese,Reviewer_F252A8,2026-06-08,google_maps_outscraper,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Fukui,ChIJyRr6CB77AWARVIREzBtLfVU,Tsuruga Red Brick Warehouse,castle_historic,ChIJyRr6CB77AWARVIREzBtLfVU,5cbddd637dc2,Ci9DQUlRQUNvZENodHljRjlvT25OaFJGaGxORmt5YUZrek1XazNjVUkyZVZOUE4xRRAB,2026-04-04T21:33:13+00:00,5,"敦賀の歴史を感じさせる建物。
直ぐ裏手の住宅地には廃線跡もあって良い
駐車場も無料駐車があるので、車で訪れても問題無し
レンガ倉庫前には港があり、海上保安庁の艦船が複数停泊しているので見応えも抜群です
訪れた日が生憎の天候だったので
日を改め、もう一度倉庫内や付近を散策してみたいと思わせる場所でした。",en,ja,japanese,Reviewer_56A412,2026-06-08,google_maps_outscraper,29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Fukui,ChIJyRr6CB77AWARVIREzBtLfVU,Tsuruga Red Brick Warehouse,castle_historic,ChIJyRr6CB77AWARVIREzBtLfVU,530647c5cd7f,Ci9DQUlRQUNvZENodHljRjlvT21FeFRrbGlSbEI2Um1oUWJISlZjRE5sUWtrNFpGRRAB,2026-04-03T20:33:01+00:00,4,北陸新幹線の終着駅敦賀で降りて、レンタサイクルで行きました。横浜とは違って、こじんまりとして、人も少なく、吹き抜けのおしゃれなカフェでランチしました。金沢から京都への帰りでしたが、なかなか敦賀で途中下車する人もいないのでしょうね(^^),en,ja,japanese,Reviewer_149156,2026-06-08,google_maps_outscraper,30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Fukui,ChIJyRr6CB77AWARVIREzBtLfVU,Tsuruga Red Brick Warehouse,castle_historic,ChIJyRr6CB77AWARVIREzBtLfVU,a6e80475fd6f,Ci9DQUlRQUNvZENodHljRjlvT25kUk9GQTVlSFY2VEhOS1draEZiR015U0RKNFMwRRAB,2026-03-31T02:51:18+00:00,4,"気車が良かった。
ワニでは無く恐竜です。",en,ja,japanese,Reviewer_3CDD7E,2026-06-08,google_maps_outscraper,31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Fukui,ChIJyRr6CB77AWARVIREzBtLfVU,Tsuruga Red Brick Warehouse,castle_historic,ChIJyRr6CB77AWARVIREzBtLfVU,81e74f5bc248,Ci9DQUlRQUNvZENodHljRjlvT2xKNmJHaFBVVFJhZEZwVFlrZHdYMWRFWjE5dVVHYxAB,2026-03-29T07:36:55+00:00,5,"敦賀の赤レンガ倉庫にも行きました。
福井県敦賀市は明治から昭和初期にかけて、ロシアを経由して大陸ヨーロッパへと繋がる国際都市として繁栄しました。
敦賀赤レンガ倉庫はその象徴であり、外国人技師の設計によって1905年に石油貯蔵用の倉庫として建設され、軍の備品倉庫や昆布貯蔵庫としても使用されたことがある福井県内でも有数のレンガ建築物です。
2009年1月には北棟・南棟・煉瓦塀が国の登録有形文化財に登録されました。
またジオラマ館では、明治後期から昭和初期にかけての敦賀の街並みを鉄道と港のジオラマで再現し、運転体験やライブ映像、AR等のエンターテイメントで、敦賀の歴史を楽しく学べる国内最大級のジオラマ館です。
なお、第二次世界大戦中に多くのユダヤ難民の命を救った杉原千畝氏の偉業に関する人道の港のエピソードや北陸新幹線といった進化する交通の要衝・敦賀を映像にて演出することで、過去を体感し、近未来に思いを馳せることができます。",en,ja,japanese,Reviewer_927511,2026-06-08,google_maps_outscraper,32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Fukui,ChIJyRr6CB77AWARVIREzBtLfVU,Tsuruga Red Brick Warehouse,castle_historic,ChIJyRr6CB77AWARVIREzBtLfVU,8113b1957cb9,Ci9DQUlRQUNvZENodHljRjlvT21oMldXcFRVbkJYV1c1cVgzTjVUVE50UmtSNFVXYxAB,2026-03-29T03:51:31+00:00,5,"明治時代からある赤レンガ倉庫。陸上自衛隊善通寺駐屯地にも同じような赤レンガ倉庫がまだ健在し使用されているので、とても貴重な建造物だと言えますね。
昔の偉人たちは凄い。",en,ja,japanese,Reviewer_22EB58,2026-06-08,google_maps_outscraper,33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Fukui,ChIJyRr6CB77AWARVIREzBtLfVU,Tsuruga Red Brick Warehouse,castle_historic,ChIJyRr6CB77AWARVIREzBtLfVU,09e0077664ad,Ci9DQUlRQUNvZENodHljRjlvT21WaE9HazRZaTF1YzFCVFZqSnVNbXQxTVdZemNWRRAB,2026-03-27T07:06:13+00:00,4,昭和　平成　令和を生き抜いてきた人にはたまらない,en,ja,japanese,Reviewer_CD46E2,2026-06-08,google_maps_outscraper,34,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Fukui,ChIJyRr6CB77AWARVIREzBtLfVU,Tsuruga Red Brick Warehouse,castle_historic,ChIJyRr6CB77AWARVIREzBtLfVU,372bde504a91,Ci9DQUlRQUNvZENodHljRjlvT2xGc1RGWkdaM2RtTUhaYWExQlhSVlJsT1VKaE5rRRAB,2026-03-23T13:12:04+00:00,3,"赤煉瓦の建物は写真の大きさで、規模は大きくありません。中にカフェやお土産を購入できる所があります。
ジオラマを見学出来ますが、入場料がかかります。",en,ja,japanese,Reviewer_205EDC,2026-06-08,google_maps_outscraper,35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Fukui,ChIJyRr6CB77AWARVIREzBtLfVU,Tsuruga Red Brick Warehouse,castle_historic,ChIJyRr6CB77AWARVIREzBtLfVU,8054bb3c7ad8,Ci9DQUlRQUNvZENodHljRjlvT20xdFFURlZVeTF1YURKRWFXTkxZMHc1T1V4WFRFRRAB,2026-03-02T03:48:53+00:00,2,特に見るべきものがなかった,en,ja,japanese,Reviewer_8C93E4,2026-06-08,google_maps_outscraper,37,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Fukui,ChIJyRr6CB77AWARVIREzBtLfVU,Tsuruga Red Brick Warehouse,castle_historic,ChIJyRr6CB77AWARVIREzBtLfVU,b7389d1f4c7f,ChdDSUhNMG9nS0VKcUl6SlRLa2VPZTl3RRAB,2026-02-28T13:04:44+00:00,4,"かつてのスタンダード石油の石油備蓄庫。
中はお土産屋とカフェと有料の鉄道ジオラマなので主に外観を眺める感じです。
トイレをお借りしました。",en,ja,japanese,Reviewer_A78488,2026-06-08,google_maps_outscraper,38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Fukui,ChIJyRr6CB77AWARVIREzBtLfVU,Tsuruga Red Brick Warehouse,castle_historic,ChIJyRr6CB77AWARVIREzBtLfVU,8f1fad424a35,Ci9DQUlRQUNvZENodHljRjlvT21sblFtMXBaWHBNVUVGa05tRmpkV04zZFhBeUxYYxAB,2026-02-27T10:02:40+00:00,4,食事処とジオラマがあります。食事処は団体予約ができるようで、入れないこともあり。ジオラマはそこまで大きいものではないが、国鉄色の車両が好きな自分にはとてもよかったです。,en,ja,japanese,Reviewer_A08C70,2026-06-08,google_maps_outscraper,39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Fukui,ChIJyRr6CB77AWARVIREzBtLfVU,Tsuruga Red Brick Warehouse,castle_historic,ChIJyRr6CB77AWARVIREzBtLfVU,fe528c9fcf0e,Ci9DQUlRQUNvZENodHljRjlvT2pjME9VbHJkRVZIWDB0VFptUXpTRVowWmtoelZuYxAB,2026-02-18T01:58:06+00:00,3,"こじんまりしていました(^_^)
ジオラマと映像で福井県の歴史が勉強できて良かったです。",en,ja,japanese,Reviewer_D4E376,2026-06-08,google_maps_outscraper,40,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Fukui,ChIJyRr6CB77AWARVIREzBtLfVU,Tsuruga Red Brick Warehouse,castle_historic,ChIJyRr6CB77AWARVIREzBtLfVU,c87408936ca4,ChZDSUhNMG9nS0VJQ0FnSURYcTdLWWNBEAE,2026-02-03T14:40:13+00:00,4,"ジオラマがある〜
外には、昔の車両が。",en,ja,japanese,Reviewer_6490B4,2026-06-08,google_maps_outscraper,45,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Fukui,ChIJyRr6CB77AWARVIREzBtLfVU,Tsuruga Red Brick Warehouse,castle_historic,ChIJyRr6CB77AWARVIREzBtLfVU,537f52eebddc,Ci9DQUlRQUNvZENodHljRjlvT2poNlUyNUNVRGRCVWt0UVRHSllha2Q1T0RKeE9YYxAB,2026-02-01T03:16:34+00:00,4,有料ゾーンがある,en,ja,japanese,Reviewer_BD1AF4,2026-06-08,google_maps_outscraper,46,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Fukui,ChIJyRr6CB77AWARVIREzBtLfVU,Tsuruga Red Brick Warehouse,castle_historic,ChIJyRr6CB77AWARVIREzBtLfVU,311cf02b0808,Ci9DQUlRQUNvZENodHljRjlvT2xSWVkwNVFlVU13WmtwWmExWnVWV3RsVkROUGNWRRAB,2026-02-01T03:12:16+00:00,5,ポケふたも雪の下かな？となかば諦めモードで立ち寄りましたが、ちゃんと雪かきしてくれていました❣️雪かきありがとう😭,en,ja,japanese,Reviewer_565F17,2026-06-08,google_maps_outscraper,47,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Fukui,ChIJyRr6CB77AWARVIREzBtLfVU,Tsuruga Red Brick Warehouse,castle_historic,ChIJyRr6CB77AWARVIREzBtLfVU,215b8903810b,Ci9DQUlRQUNvZENodHljRjlvT21FeVowRktjbnB5TmxOSFYxaGtaalZEUlhaSFJFRRAB,2026-02-01T02:42:26+00:00,4,ジオラマは大人でも楽しめました。東京からパリまでの国際列車切符が昭和初期まで買えたと初めて知りました。敦賀からウラジオストクまでは船を使い、シベリア鉄道経由です。また、杉原千畝さんのビザで救われたユダヤの方々は敦賀から日本に入ったことも知りませんでした。,en,ja,japanese,Reviewer_2B221E,2026-06-08,google_maps_outscraper,48,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Fukui,ChIJyRr6CB77AWARVIREzBtLfVU,Tsuruga Red Brick Warehouse,castle_historic,ChIJyRr6CB77AWARVIREzBtLfVU,d9ed546287fa,Ci9DQUlRQUNvZENodHljRjlvT2xkcmRFaFFkMlZpUkZWNlNHVmlOWFprV25sV2RWRRAB,2026-01-17T07:46:59+00:00,3,"2026.1訪問
敦賀駅前からバスで約10分、徒歩だと約30分のところにあります。山陰エリアで活躍した車両の展示やジオラマ館・飲食店があり、敦賀港エリアの観光拠点と言える建物です。
ジオラマ館のみ入館料(大人400円/当日再入場可能)がかかりますが、ストーリー付きのレトロ模型走行上映と敦賀の観光案内映像が楽しめます☺",en,ja,japanese,Reviewer_4C806D,2026-06-08,google_maps_outscraper,52,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Fukui,ChIJyRr6CB77AWARVIREzBtLfVU,Tsuruga Red Brick Warehouse,castle_historic,ChIJyRr6CB77AWARVIREzBtLfVU,9db9af814fe5,Ci9DQUlRQUNvZENodHljRjlvT2tSeFIzaHBUMlJpU1U5S1FsOHljSHBXTlhwNU5VRRAB,2026-01-13T13:40:47+00:00,3,トイレ借りました。,en,ja,japanese,Reviewer_68F34C,2026-06-08,google_maps_outscraper,53,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
